Store,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,,,,
10,19-03-2010," ? 19,46,875.06 ",No,61.46,3.05,126.61,9.77,,,,
10,26-03-2010," ? 18,93,532.46 ",No,60.05,2.98,126.61,9.77,,,,
10,02-04-2010," ? 21,38,651.97 ",No,63.66,3.09,126.60,9.52,,,,
10,09-04-2010," ? 20,41,069.37 ",No,65.29,3.00,126.60,9.52,,,,
10,16-04-2010," ? 18,26,241.44 ",No,69.74,3.11,126.56,9.52,,,,
10,23-04-2010," ? 18,29,521.83 ",No,66.42,3.05,126.47,9.52,,,,
10,30-04-2010," ? 17,90,694.59 ",No,69.76,3.11,126.38,9.52,,,,
10,07-05-2010," ? 19,21,432.16 ",No,71.06,3.13,126.29,9.52,,,,
10,14-05-2010," ? 18,08,056.41 ",No,73.88,3.15,126.21,9.52,,,,
10,21-05-2010," ? 18,47,613.58 ",No,78.32,3.12,126.18,9.52,,,,
10,28-05-2010," ? 19,04,618.17 ",No,76.67,3.06,126.16,9.52,,,,
10,04-06-2010," ? 19,31,406.28 ",No,82.82,2.94,126.14,9.52,,,,
10,11-06-2010," ? 18,27,521.71 ",No,89.67,3.06,126.11,9.52,,,,
10,18-06-2010," ? 18,37,636.24 ",No,83.49,2.94,126.11,9.52,,,,
10,25-06-2010," ? 17,68,172.31 ",No,90.32,3.08,126.13,9.52,,,,
10,02-07-2010," ? 18,45,893.87 ",No,92.89,2.98,126.14,9.20,,,,
10,09-07-2010," ? 17,69,793.37 ",No,91.03,3.10,126.15,9.20,,,,
10,16-07-2010," ? 18,28,052.47 ",No,91.80,2.97,126.15,9.20,,,,
10,23-07-2010," ? 18,31,676.03 ",No,88.44,3.11,126.13,9.20,,,,
10,30-07-2010," ? 18,32,664.03 ",No,85.03,3.02,126.11,9.20,,,,
10,06-08-2010," ? 19,49,236.09 ",No,86.13,3.12,126.09,9.20,,,,
10,13-08-2010," ? 19,62,996.70 ",No,88.37,3.05,126.06,9.20,,,,
10,20-08-2010," ? 19,83,190.56 ",No,89.88,3.04,126.08,9.20,,,,
10,27-08-2010," ? 17,27,565.42 ",No,84.99,3.02,126.09,9.20,,,,
10,03-09-2010," ? 17,66,331.45 ",No,83.80,3.09,126.10,9.20,,,,
10,10-09-2010," ? 17,20,530.23 ",Yes,84.04,2.96,126.11,9.20,,,,
10,17-09-2010," ? 17,16,755.78 ",No,85.52,3.03,126.15,9.20,,,,
10,24-09-2010," ? 16,55,036.75 ",No,85.75,2.94,126.19,9.20,,,,
10,01-10-2010," ? 16,45,892.97 ",No,86.01,3.00,126.23,9.00,,,,
10,08-10-2010," ? 17,72,192.42 ",No,77.04,2.92,126.28,9.00,,,,
10,15-10-2010," ? 17,03,850.25 ",No,75.48,3.08,126.33,9.00,,,,
10,22-10-2010," ? 17,40,234.06 ",No,68.12,3.01,126.38,9.00,,,,
10,29-10-2010," ? 17,41,308.56 ",No,68.76,3.13,126.44,9.00,,,,
10,05-11-2010," ? 18,32,211.96 ",No,71.04,3.01,126.49,9.00,,,,
10,12-11-2010," ? 18,95,901.59 ",No,61.24,3.13,126.55,9.00,,,,
10,19-11-2010," ? 19,49,177.13 ",No,58.83,3.05,126.61,9.00,,,,
10,26-11-2010," ? 29,39,946.38 ",Yes,55.33,3.16,126.67,9.00,,,,
10,03-12-2010," ? 22,51,206.64 ",No,51.17,3.04,126.73,9.00,,,,
10,10-12-2010," ? 24,11,790.21 ",No,60.51,3.09,126.79,9.00,,,,
10,17-12-2010," ? 28,11,646.85 ",No,59.15,3.13,126.88,9.00,,,,
10,24-12-2010," ? 37,49,057.69 ",No,57.06,3.24,126.98,9.00,,,,
10,31-12-2010," ? 17,07,298.14 ",Yes,49.67,3.15,127.09,9.00,,,,
10,07-01-2011," ? 17,14,309.90 ",No,43.43,3.29,127.19,8.74,,,,
10,14-01-2011," ? 17,10,803.59 ",No,49.98,3.31,127.30,8.74,,,,
10,21-01-2011," ? 16,77,556.18 ",No,56.75,3.34,127.44,8.74,,,,
10,28-01-2011," ? 17,15,769.05 ",No,53.03,3.23,127.58,8.74,,,,
10,04-02-2011," ? 19,68,045.91 ",No,44.88,3.35,127.72,8.74,,,,
10,11-02-2011," ? 21,15,408.31 ",Yes,51.51,3.38,127.86,8.74,,,,
10,18-02-2011," ? 21,06,934.55 ",No,61.77,3.43,128.00,8.74,,,,
10,25-02-2011," ? 19,67,996.71 ",No,53.59,3.40,128.13,8.74,,,,
10,04-03-2011," ? 19,58,003.19 ",No,56.96,3.67,128.26,8.74,,,,
10,11-03-2011," ? 19,33,469.15 ",No,64.22,3.63,128.40,8.74,,,,
10,18-03-2011," ? 18,84,734.31 ",No,70.12,3.89,128.51,8.74,,,,
10,25-03-2011," ? 18,15,798.85 ",No,62.53,3.72,128.62,8.74,,,,
10,01-04-2011," ? 18,27,733.18 ",No,67.64,3.77,128.72,8.49,,,,
10,08-04-2011," ? 18,70,720.73 ",No,73.03,3.82,128.82,8.49,,,,
10,15-04-2011," ? 17,81,767.22 ",No,61.05,4.09,128.91,8.49,,,,
10,22-04-2011," ? 20,04,831.14 ",No,75.93,3.92,128.96,8.49,,,,
10,29-04-2011," ? 18,73,646.34 ",No,73.38,4.15,129.00,8.49,,,,
10,06-05-2011," ? 18,41,369.99 ",No,73.56,4.19,129.04,8.49,,,,
10,13-05-2011," ? 17,12,995.44 ",No,74.04,4.20,129.09,8.49,,,,
10,20-05-2011," ? 17,20,908.01 ",No,72.62,3.99,129.08,8.49,,,,
10,27-05-2011," ? 17,43,000.38 ",No,78.62,3.93,129.06,8.49,,,,
10,03-06-2011," ? 17,92,210.89 ",No,81.87,3.89,129.05,8.49,,,,
10,10-06-2011," ? 17,40,063.10 ",No,84.57,3.98,129.04,8.49,,,,
10,17-06-2011," ? 18,17,934.76 ",No,87.96,3.94,129.04,8.49,,,,
10,24-06-2011," ? 17,11,813.13 ",No,90.69,3.81,129.07,8.49,,,,
10,01-07-2011," ? 17,51,369.75 ",No,95.36,3.84,129.09,8.26,,,,
10,08-07-2011," ? 16,99,708.38 ",No,88.57,3.79,129.11,8.26,,,,
10,15-07-2011," ? 17,75,068.40 ",No,86.01,3.78,129.13,8.26,,,,
10,22-07-2011," ? 17,74,342.61 ",No,88.59,3.70,129.15,8.26,,,,
10,29-07-2011," ? 17,45,841.33 ",No,86.75,3.69,129.17,8.26,,,,
10,05-08-2011," ? 18,86,299.98 ",No,89.80,3.80,129.18,8.26,,,,
10,12-08-2011," ? 19,17,397.63 ",No,85.61,3.79,129.20,8.26,,,,
10,19-08-2011," ? 19,54,849.68 ",No,87.40,3.74,129.24,8.26,,,,
10,26-08-2011," ? 17,28,399.07 ",No,91.59,3.66,129.28,8.26,,,,
10,02-09-2011," ? 17,58,587.35 ",No,91.61,3.80,129.33,8.26,,,,
10,09-09-2011," ? 16,70,579.82 ",Yes,89.06,3.77,129.37,8.26,,,,
10,16-09-2011," ? 16,50,894.30 ",No,77.49,3.78,129.43,8.26,,,,
10,23-09-2011," ? 16,85,910.53 ",No,82.51,3.79,129.52,8.26,,,,
10,30-09-2011," ? 16,27,707.31 ",No,82.27,3.88,129.61,8.26,,,,
10,07-10-2011," ? 17,88,227.60 ",No,75.01,3.83,129.69,7.87,,,,
10,14-10-2011," ? 17,04,753.02 ",No,70.27,3.70,129.77,7.87,,,,
10,21-10-2011," ? 17,45,928.56 ",No,77.91,3.84,129.78,7.87,,,,
10,28-10-2011," ? 17,71,792.97 ",No,72.79,3.84,129.79,7.87,,,,
10,04-11-2011," ? 19,04,438.59 ",No,68.57,3.83,129.81,7.87,,,,
10,11-11-2011," ? 20,76,570.84 ",No,55.28,3.68,129.82,7.87,,,,
10,18-11-2011," ? 18,69,087.85 ",No,58.97,3.67,129.83,7.87,,,,
10,25-11-2011," ? 29,50,198.64 ",Yes,60.68,3.76,129.84,7.87,,,,
10,02-12-2011," ? 20,68,097.18 ",No,57.29,3.70,129.85,7.87,,,,
10,09-12-2011," ? 24,29,310.90 ",No,42.58,3.64,129.86,7.87,,,,
10,16-12-2011," ? 25,55,031.18 ",No,50.53,3.49,129.90,7.87,,,,
10,23-12-2011," ? 34,87,986.89 ",No,48.36,3.54,129.98,7.87,,,,
10,30-12-2011," ? 19,30,690.37 ",Yes,48.92,3.43,130.07,7.87,,,,
10,06-01-2012," ? 16,83,401.78 ",No,59.85,3.44,130.16,7.55,,,,
10,13-01-2012," ? 17,11,562.73 ",No,51.00,3.48,130.24,7.55,,,,
10,20-01-2012," ? 16,75,562.94 ",No,54.51,3.66,130.28,7.55,,,,
10,27-01-2012," ? 16,32,406.00 ",No,53.59,3.68,130.31,7.55,,,,
10,03-02-2012," ? 18,67,403.01 ",No,56.85,3.54,130.35,7.55,,,,
10,10-02-2012," ? 22,18,595.80 ",Yes,55.73,3.72,130.38,7.55,,,,
10,17-02-2012," ? 21,68,709.76 ",No,54.12,3.78,130.45,7.55,,,,
10,24-02-2012," ? 20,39,415.74 ",No,56.02,3.95,130.55,7.55,,,,
10,02-03-2012," ? 19,90,371.02 ",No,57.62,3.88,130.65,7.55,,,,
10,09-03-2012," ? 19,17,483.10 ",No,57.65,3.96,130.74,7.55,,,,
10,16-03-2012," ? 19,30,814.66 ",No,62.11,4.27,130.83,7.55,,,,
10,23-03-2012," ? 18,37,457.69 ",No,56.54,4.29,130.90,7.55,,,,
10,30-03-2012," ? 18,15,760.42 ",No,67.92,4.29,130.97,7.55,,,,
10,06-04-2012," ? 21,63,384.17 ",No,65.99,4.28,131.04,7.38,,,,
10,13-04-2012," ? 19,74,687.51 ",No,70.28,4.25,131.11,7.38,,,,
10,20-04-2012," ? 17,77,166.53 ",No,67.75,4.11,131.12,7.38,,,,
10,27-04-2012," ? 17,12,987.56 ",No,80.11,4.09,131.13,7.38,,,,
10,04-05-2012," ? 18,21,364.42 ",No,77.02,4.06,131.14,7.38,,,,
10,11-05-2012," ? 17,92,345.30 ",No,76.03,4.19,131.15,7.38,,,,
10,18-05-2012," ? 17,95,152.73 ",No,85.19,4.31,131.10,7.38,,,,
10,25-05-2012," ? 18,30,939.10 ",No,86.03,4.13,131.03,7.38,,,,
10,01-06-2012," ? 17,67,471.48 ",No,80.06,4.28,130.96,7.38,,,,
10,08-06-2012," ? 18,40,491.41 ",No,86.87,4.10,130.89,7.38,,,,
10,15-06-2012," ? 18,11,562.88 ",No,88.58,4.14,130.83,7.38,,,,
10,22-06-2012," ? 17,55,334.18 ",No,89.92,4.01,130.79,7.38,,,,
10,29-06-2012," ? 17,07,481.90 ",No,91.36,3.88,130.76,7.38,,,,
10,06-07-2012," ? 18,05,999.79 ",No,86.87,3.67,130.72,7.17,,,,
10,13-07-2012," ? 17,65,571.91 ",No,89.80,3.72,130.68,7.17,,,,
10,20-07-2012," ? 18,69,967.03 ",No,84.45,3.59,130.70,7.17,,,,
10,27-07-2012," ? 18,17,603.66 ",No,83.98,3.77,130.72,7.17,,,,
10,03-08-2012," ? 19,39,440.09 ",No,84.76,3.60,130.74,7.17,,,,
10,10-08-2012," ? 18,80,436.94 ",No,90.78,3.81,130.76,7.17,,,,
10,17-08-2012," ? 18,27,797.40 ",No,88.83,4.00,130.79,7.17,,,,
10,24-08-2012," ? 17,64,984.15 ",No,82.50,4.06,130.84,7.17,,,,
10,31-08-2012," ? 16,50,285.54 ",No,86.97,3.89,130.89,7.17,,,,
10,07-09-2012," ? 17,08,283.28 ",Yes,83.07,4.12,130.93,7.17,,,,
10,14-09-2012," ? 16,40,168.99 ",No,78.47,3.97,130.98,7.17,,,,
10,21-09-2012," ? 16,71,857.57 ",No,81.93,4.13,131.01,7.17,,,,
10,28-09-2012," ? 16,94,862.41 ",No,82.52,3.97,131.04,7.17,,,,
10,05-10-2012," ? 17,58,971.38 ",No,80.88,4.13,131.08,6.94,,,,
10,12-10-2012," ? 17,13,889.11 ",No,76.03,4.47,131.11,6.94,,,,
10,19-10-2012," ? 17,34,834.82 ",No,72.71,4.45,131.15,6.94,,,,
10,26-10-2012," ? 17,44,349.05 ",No,70.50,4.30,131.19,6.94,,,,
11,05-02-2010," ? 15,28,008.64 ",No,46.04,2.57,214.42,7.37,,,,
11,12-02-2010," ? 15,74,684.08 ",Yes,48.01,2.55,214.57,7.37,,,,
11,19-02-2010," ? 15,03,298.70 ",No,48.30,2.51,214.62,7.37,,,,
11,26-02-2010," ? 13,36,404.65 ",No,52.79,2.56,214.65,7.37,,,,
11,05-03-2010," ? 14,26,622.65 ",No,53.96,2.63,214.68,7.37,,,,
11,12-03-2010," ? 13,31,883.16 ",No,64.10,2.67,214.70,7.37,,,,
11,19-03-2010," ? 13,64,207.00 ",No,61.51,2.72,214.53,7.37,,,,
11,26-03-2010," ? 12,45,624.27 ",No,58.09,2.73,214.32,7.37,,,,
11,02-04-2010," ? 14,46,210.26 ",No,66.16,2.72,214.12,7.34,,,,
11,09-04-2010," ? 14,70,308.32 ",No,69.57,2.77,213.91,7.34,,,,
11,16-04-2010," ? 13,23,243.35 ",No,67.81,2.81,213.77,7.34,,,,
11,23-04-2010," ? 12,83,766.55 ",No,68.37,2.80,213.72,7.34,,,,
11,30-04-2010," ? 12,39,766.89 ",No,71.13,2.78,213.67,7.34,,,,
11,07-05-2010," ? 13,12,329.78 ",No,75.57,2.84,213.62,7.34,,,,
11,14-05-2010," ? 12,66,796.13 ",No,77.64,2.85,213.62,7.34,,,,
11,21-05-2010," ? 12,71,646.62 ",No,76.97,2.83,213.91,7.34,,,,
11,28-05-2010," ? 12,64,272.52 ",No,79.69,2.76,214.20,7.34,,,,
11,04-06-2010," ? 13,96,322.19 ",No,79.66,2.71,214.50,7.34,,,,
11,11-06-2010," ? 13,39,570.85 ",No,82.81,2.67,214.79,7.34,,,,
11,18-06-2010," ? 13,36,522.92 ",No,84.13,2.64,214.79,7.34,,,,
11,25-06-2010," ? 12,62,025.08 ",No,84.50,2.65,214.67,7.34,,,,
11,02-07-2010," ? 13,02,600.14 ",No,83.09,2.67,214.55,7.35,,,,
11,09-07-2010," ? 12,80,156.47 ",No,83.01,2.64,214.43,7.35,,,,
11,16-07-2010," ? 12,90,609.54 ",No,84.90,2.62,214.42,7.35,,,,
11,23-07-2010," ? 12,44,390.03 ",No,84.57,2.61,214.56,7.35,,,,
11,30-07-2010," ? 12,50,178.89 ",No,83.26,2.64,214.70,7.35,,,,
11,06-08-2010," ? 13,69,634.92 ",No,86.54,2.63,214.83,7.35,,,,
11,13-08-2010," ? 13,84,339.10 ",No,87.73,2.69,214.97,7.35,,,,
11,20-08-2010," ? 14,30,192.37 ",No,88.93,2.66,214.93,7.35,,,,
11,27-08-2010," ? 13,11,263.07 ",No,87.70,2.62,214.89,7.35,,,,
11,03-09-2010," ? 13,03,914.27 ",No,84.94,2.58,214.85,7.35,,,,
11,10-09-2010," ? 12,31,428.46 ",Yes,81.93,2.57,214.81,7.35,,,,
11,17-09-2010," ? 12,15,676.31 ",No,83.04,2.58,214.83,7.35,,,,
11,24-09-2010," ? 11,70,103.25 ",No,77.36,2.62,214.91,7.35,,,,
11,01-10-2010," ? 11,82,490.46 ",No,75.11,2.60,214.98,7.56,,,,
11,08-10-2010," ? 12,93,472.80 ",No,68.71,2.63,215.06,7.56,,,,
11,15-10-2010," ? 11,75,003.67 ",No,71.46,2.72,215.13,7.56,,,,
11,22-10-2010," ? 11,69,831.38 ",No,72.60,2.73,215.18,7.56,,,,
11,29-10-2010," ? 11,95,036.00 ",No,74.21,2.72,215.23,7.56,,,,
11,05-11-2010," ? 13,32,759.13 ",No,64.41,2.69,215.28,7.56,,,,
11,12-11-2010," ? 12,81,675.60 ",No,63.74,2.73,215.33,7.56,,,,
11,19-11-2010," ? 12,92,346.57 ",No,58.63,2.77,215.21,7.56,,,,
11,26-11-2010," ? 17,57,242.51 ",Yes,69.90,2.74,215.06,7.56,,,,
11,03-12-2010," ? 13,80,522.64 ",No,55.90,2.71,214.92,7.56,,,,
11,10-12-2010," ? 15,64,516.43 ",No,53.33,2.84,214.77,7.56,,,,
11,17-12-2010," ? 18,43,971.15 ",No,54.63,2.87,214.70,7.56,,,,
11,24-12-2010," ? 23,06,265.36 ",No,59.33,2.89,214.70,7.56,,,,
11,31-12-2010," ? 11,72,003.10 ",Yes,55.03,2.94,214.70,7.56,,,,
11,07-01-2011," ? 11,78,905.44 ",No,54.43,2.98,214.70,7.55,,,,
11,14-01-2011," ? 11,94,449.78 ",No,45.34,2.98,214.75,7.55,,,,
11,21-01-2011," ? 11,87,776.19 ",No,51.51,3.02,215.13,7.55,,,,
11,28-01-2011," ? 11,00,418.69 ",No,51.04,3.01,215.51,7.55,,,,
11,04-02-2011," ? 14,22,546.05 ",No,47.17,2.99,215.89,7.55,,,,
11,11-02-2011," ? 14,19,236.90 ",Yes,44.61,3.02,216.27,7.55,,,,
11,18-02-2011," ? 15,54,747.15 ",No,61.50,3.05,216.58,7.55,,,,
11,25-02-2011," ? 13,23,999.36 ",No,68.74,3.07,216.88,7.55,,,,
11,04-03-2011," ? 13,99,456.99 ",No,66.50,3.29,217.17,7.55,,,,
11,11-03-2011," ? 13,14,557.31 ",No,63.29,3.46,217.47,7.55,,,,
11,18-03-2011," ? 13,91,813.69 ",No,70.17,3.49,217.72,7.55,,,,
11,25-03-2011," ? 12,29,777.24 ",No,73.74,3.47,217.97,7.55,,,,
11,01-04-2011," ? 12,58,674.12 ",No,69.10,3.52,218.21,7.57,,,,
11,08-04-2011," ? 13,27,401.06 ",No,73.57,3.62,218.46,7.57,,,,
11,15-04-2011," ? 13,12,905.80 ",No,76.64,3.74,218.68,7.57,,,,
11,22-04-2011," ? 13,88,118.53 ",No,78.31,3.81,218.85,7.57,,,,
11,29-04-2011," ? 13,57,589.89 ",No,79.97,3.81,219.02,7.57,,,,
11,06-05-2011," ? 13,31,453.41 ",No,71.39,3.91,219.20,7.57,,,,
11,13-05-2011," ? 12,77,959.42 ",No,80.93,3.90,219.37,7.57,,,,
11,20-05-2011," ? 12,39,466.97 ",No,76.97,3.91,219.13,7.57,,,,
11,27-05-2011," ? 12,16,876.52 ",No,85.61,3.79,218.89,7.57,,,,
11,03-06-2011," ? 13,43,637.00 ",No,86.14,3.70,218.64,7.57,,,,
11,10-06-2011," ? 13,14,626.75 ",No,85.79,3.65,218.40,7.57,,,,
11,17-06-2011," ? 13,37,506.74 ",No,87.90,3.64,218.36,7.57,,,,
11,24-06-2011," ? 12,54,587.84 ",No,86.13,3.59,218.45,7.57,,,,
11,01-07-2011," ? 12,97,472.06 ",No,86.43,3.52,218.55,7.57,,,,
11,08-07-2011," ? 13,34,627.96 ",No,87.17,3.48,218.64,7.57,,,,
11,15-07-2011," ? 12,66,546.73 ",No,88.30,3.58,218.73,7.57,,,,
11,22-07-2011," ? 12,90,576.44 ",No,87.80,3.65,218.79,7.57,,,,
11,29-07-2011," ? 12,12,938.67 ",No,89.46,3.68,218.84,7.57,,,,
11,05-08-2011," ? 14,03,198.94 ",No,90.04,3.68,218.90,7.57,,,,
11,12-08-2011," ? 13,54,188.43 ",No,90.30,3.64,218.96,7.57,,,,
11,19-08-2011," ? 14,84,169.74 ",No,89.51,3.55,219.02,7.57,,,,
11,26-08-2011," ? 13,04,706.75 ",No,89.09,3.52,219.09,7.57,,,,
11,02-09-2011," ? 12,97,792.41 ",No,91.44,3.53,219.15,7.57,,,,
11,09-09-2011," ? 12,49,439.95 ",Yes,84.91,3.55,219.21,7.57,,,,
11,16-09-2011," ? 12,70,816.01 ",No,85.11,3.53,219.40,7.57,,,,
11,23-09-2011," ? 12,35,775.15 ",No,82.14,3.47,219.74,7.57,,,,
11,30-09-2011," ? 11,90,515.83 ",No,84.40,3.36,220.09,7.57,,,,
11,07-10-2011," ? 13,46,271.06 ",No,76.97,3.29,220.43,7.20,,,,
11,14-10-2011," ? 12,86,388.96 ",No,75.56,3.27,220.75,7.20,,,,
11,21-10-2011," ? 13,25,107.53 ",No,70.91,3.35,220.91,7.20,,,,
11,28-10-2011," ? 13,10,684.10 ",No,72.66,3.37,221.08,7.20,,,,
11,04-11-2011," ? 14,58,287.38 ",No,61.13,3.33,221.25,7.20,,,,
11,11-11-2011," ? 13,66,053.69 ",No,64.20,3.30,221.41,7.20,,,,
11,18-11-2011," ? 13,15,091.63 ",No,66.17,3.31,221.64,7.20,,,,
11,25-11-2011," ? 18,48,953.48 ",Yes,70.03,3.24,221.90,7.20,,,,
11,02-12-2011," ? 13,99,322.44 ",No,56.89,3.17,222.16,7.20,,,,
11,09-12-2011," ? 16,46,655.94 ",No,50.63,3.16,222.42,7.20,,,,
11,16-12-2011," ? 17,83,910.06 ",No,59.69,3.16,222.64,7.20,,,,
11,23-12-2011," ? 22,13,518.50 ",No,54.29,3.11,222.83,7.20,,,,
11,30-12-2011," ? 13,52,084.21 ",Yes,48.86,3.13,223.01,7.20,,,,
11,06-01-2012," ? 12,83,885.55 ",No,54.44,3.16,223.19,6.83,,,,
11,13-01-2012," ? 12,64,736.59 ",No,53.10,3.26,223.38,6.83,,,,
11,20-01-2012," ? 12,07,303.29 ",No,56.43,3.27,223.47,6.83,,,,
11,27-01-2012," ? 11,62,675.85 ",No,58.36,3.29,223.56,6.83,,,,
11,03-02-2012," ? 13,76,732.18 ",No,60.24,3.36,223.66,6.83,,,,
11,10-02-2012," ? 15,74,287.76 ",Yes,52.23,3.41,223.75,6.83,,,,
11,17-02-2012," ? 15,69,607.94 ",No,52.77,3.51,223.92,6.83,,,,
11,24-02-2012," ? 13,79,473.03 ",No,61.11,3.56,224.13,6.83,,,,
11,02-03-2012," ? 14,38,383.44 ",No,62.61,3.63,224.35,6.83,,,,
11,09-03-2012," ? 14,13,382.76 ",No,61.44,3.67,224.56,6.83,,,,
11,16-03-2012," ? 14,41,884.28 ",No,64.21,3.73,224.72,6.83,,,,
11,23-03-2012," ? 13,00,593.61 ",No,67.16,3.79,224.79,6.83,,,,
11,30-03-2012," ? 13,00,104.03 ",No,70.23,3.85,224.87,6.83,,,,
11,06-04-2012," ? 15,96,325.01 ",No,74.19,3.89,224.94,6.66,,,,
11,13-04-2012," ? 14,72,752.01 ",No,72.74,3.89,225.01,6.66,,,,
11,20-04-2012," ? 13,15,356.99 ",No,71.97,3.88,225.07,6.66,,,,
11,27-04-2012," ? 12,36,238.29 ",No,73.40,3.81,225.12,6.66,,,,
11,04-05-2012," ? 13,70,251.22 ",No,79.07,3.75,225.18,6.66,,,,
11,11-05-2012," ? 13,00,147.07 ",No,75.13,3.69,225.24,6.66,,,,
11,18-05-2012," ? 13,52,442.31 ",No,72.53,3.63,225.25,6.66,,,,
11,25-05-2012," ? 12,97,335.87 ",No,78.44,3.56,225.25,6.66,,,,
11,01-06-2012," ? 13,61,595.33 ",No,81.67,3.50,225.25,6.66,,,,
11,08-06-2012," ? 14,14,343.53 ",No,82.10,3.45,225.25,6.66,,,,
11,15-06-2012," ? 14,17,875.42 ",No,84.97,3.39,225.26,6.66,,,,
11,22-06-2012," ? 13,55,680.30 ",No,83.26,3.35,225.31,6.66,,,,
11,29-06-2012," ? 12,97,028.60 ",No,87.86,3.29,225.35,6.66,,,,
11,06-07-2012," ? 14,61,129.94 ",No,83.44,3.23,225.39,6.33,,,,
11,13-07-2012," ? 13,20,239.51 ",No,82.46,3.26,225.43,6.33,,,,
11,20-07-2012," ? 13,44,483.81 ",No,82.41,3.31,225.44,6.33,,,,
11,27-07-2012," ? 12,72,395.02 ",No,85.43,3.41,225.45,6.33,,,,
11,03-08-2012," ? 13,99,341.07 ",No,86.94,3.42,225.46,6.33,,,,
11,10-08-2012," ? 13,88,973.65 ",No,86.21,3.49,225.47,6.33,,,,
11,17-08-2012," ? 14,21,307.20 ",No,87.73,3.57,225.56,6.33,,,,
11,24-08-2012," ? 14,09,515.73 ",No,83.17,3.62,225.69,6.33,,,,
11,31-08-2012," ? 13,72,872.35 ",No,86.49,3.64,225.83,6.33,,,,
11,07-09-2012," ? 13,04,584.40 ",Yes,85.17,3.73,225.97,6.33,,,,
11,14-09-2012," ? 12,67,675.05 ",No,79.61,3.72,226.11,6.33,,,,
11,21-09-2012," ? 13,26,132.98 ",No,73.64,3.72,226.32,6.33,,,,
11,28-09-2012," ? 12,27,430.73 ",No,77.67,3.67,226.52,6.33,,,,
11,05-10-2012," ? 14,22,794.26 ",No,73.37,3.62,226.72,6.03,,,,
11,12-10-2012," ? 13,11,965.09 ",No,69.94,3.60,226.92,6.03,,,,
11,19-10-2012," ? 12,32,073.18 ",No,73.77,3.59,226.97,6.03,,,,
11,26-10-2012," ? 12,00,729.45 ",No,74.26,3.51,226.99,6.03,,,,
12,05-02-2010," ? 11,00,046.37 ",No,49.47,2.96,126.44,13.98,,,,
12,12-02-2010," ? 11,17,863.33 ",Yes,47.87,2.95,126.50,13.98,,,,
12,19-02-2010," ? 10,95,421.65 ",No,54.83,2.92,126.53,13.98,,,,
12,26-02-2010," ? 10,48,617.17 ",No,50.23,2.83,126.55,13.98,,,,
12,05-03-2010," ? 10,77,018.27 ",No,53.77,2.99,126.58,13.98,,,,
12,12-03-2010," ? 9,85,594.23 ",No,50.11,2.93,126.60,13.98,,,,
12,19-03-2010," ? 9,72,088.34 ",No,59.57,3.05,126.61,13.98,,,,
12,26-03-2010," ? 9,81,615.81 ",No,60.06,3.08,126.61,13.98,,,,
12,02-04-2010," ? 10,11,822.30 ",No,59.84,3.09,126.60,14.10,,,,
12,09-04-2010," ? 10,41,238.87 ",No,59.25,3.09,126.60,14.10,,,,
12,16-04-2010," ? 9,57,997.52 ",No,64.95,3.11,126.56,14.10,,,,
12,23-04-2010," ? 9,93,833.44 ",No,64.55,3.05,126.47,14.10,,,,
12,30-04-2010," ? 9,54,220.22 ",No,67.38,3.11,126.38,14.10,,,,
12,07-05-2010," ? 10,43,240.27 ",No,70.15,3.13,126.29,14.10,,,,
12,14-05-2010," ? 9,66,054.97 ",No,68.44,3.15,126.21,14.10,,,,
12,21-05-2010," ? 9,58,374.56 ",No,76.20,3.12,126.18,14.10,,,,
12,28-05-2010," ? 9,55,451.16 ",No,67.84,3.06,126.16,14.10,,,,
12,04-06-2010," ? 10,49,357.36 ",No,81.39,2.94,126.14,14.10,,,,
12,11-06-2010," ? 10,16,039.71 ",No,90.84,2.95,126.11,14.10,,,,
12,18-06-2010," ? 9,56,211.20 ",No,81.06,3.04,126.11,14.10,,,,
12,25-06-2010," ? 9,58,007.69 ",No,87.27,3.08,126.13,14.10,,,,
12,02-07-2010," ? 9,51,957.31 ",No,91.98,3.11,126.14,14.18,,,,
12,09-07-2010," ? 9,43,506.28 ",No,90.37,3.10,126.15,14.18,,,,
12,16-07-2010," ? 9,16,402.76 ",No,97.18,3.09,126.15,14.18,,,,
12,23-07-2010," ? 9,12,403.67 ",No,99.22,3.11,126.13,14.18,,,,
12,30-07-2010," ? 9,13,548.25 ",No,96.31,3.02,126.11,14.18,,,,
12,06-08-2010," ? 9,67,576.95 ",No,92.95,3.12,126.09,14.18,,,,
12,13-08-2010," ? 9,28,264.40 ",No,87.01,3.16,126.06,14.18,,,,
12,20-08-2010," ? 9,48,447.34 ",No,92.81,3.04,126.08,14.18,,,,
12,27-08-2010," ? 10,04,516.46 ",No,93.19,3.13,126.09,14.18,,,,
12,03-09-2010," ? 10,75,758.55 ",No,83.12,3.09,126.10,14.18,,,,
12,10-09-2010," ? 9,03,119.03 ",Yes,83.63,3.04,126.11,14.18,,,,
12,17-09-2010," ? 8,52,882.61 ",No,82.45,3.03,126.15,14.18,,,,
12,24-09-2010," ? 8,51,919.34 ",No,81.77,2.94,126.19,14.18,,,,
12,01-10-2010," ? 8,50,936.26 ",No,85.20,3.00,126.23,14.31,,,,
12,08-10-2010," ? 9,18,335.68 ",No,71.82,3.01,126.28,14.31,,,,
